region		FR	FR	FR	FR	FR	FR	FR	UK, Norway, Switzerland	UK, Norway, Switzerland	UK, Norway, Switzerland	UK, Norway, Switzerland	UK, Norway, Switzerland	UK, Norway, Switzerland	UK, Norway, Switzerland	United States	United States	United States	United States	United States	United States	United States	Asia, Row Europe	Asia, Row Europe	Asia, Row Europe	Asia, Row Europe	Asia, Row Europe	Asia, Row Europe	Asia, Row Europe	China, RoW Asia and Pacific	China, RoW Asia and Pacific	China, RoW Asia and Pacific	China, RoW Asia and Pacific	China, RoW Asia and Pacific	China, RoW Asia and Pacific	China, RoW Asia and Pacific	RoW America,Turkey, Taïwan	RoW America,Turkey, Taïwan	RoW America,Turkey, Taïwan	RoW America,Turkey, Taïwan	RoW America,Turkey, Taïwan	RoW America,Turkey, Taïwan	RoW America,Turkey, Taïwan	RoW Middle East, Australia	RoW Middle East, Australia	RoW Middle East, Australia	RoW Middle East, Australia	RoW Middle East, Australia	RoW Middle East, Australia	RoW Middle East, Australia	Brazil, Mexico	Brazil, Mexico	Brazil, Mexico	Brazil, Mexico	Brazil, Mexico	Brazil, Mexico	Brazil, Mexico	South Africa	South Africa	South Africa	South Africa	South Africa	South Africa	South Africa	Japan, Indonesia, RoW Africa	Japan, Indonesia, RoW Africa	Japan, Indonesia, RoW Africa	Japan, Indonesia, RoW Africa	Japan, Indonesia, RoW Africa	Japan, Indonesia, RoW Africa	Japan, Indonesia, RoW Africa	EU	EU	EU	EU	EU	EU	EU
category		Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)
UK, Norway, Switzerland	Crude coal	0.31585327986	0	0	3.78379224119e-12	0.0717400205198	0	0	81.1121086581	0	0	3.18349147494e-08	87.2939711449	0	0	1.43000226685e-05	0	0	0	2.67191262474e-05	0	0	3.30762082001e-07	0.000865349120858	0.00165284238816	8.47424376909e-09	0.00132470062748	0	0	0.350501520611	2.26483901145e-06	0.00033619388823	0	0	0	0	7.59978619225e-07	0	0	0	4.10728468535e-06	0	0	0.0121160547058	4.17155928329e-06	0.00291462962496	1.85067310468e-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.265376185344	6.78709270728e-07	0.000220255139312	0.00328788501609	0	0	0	4.20600530952	3.70958219478e-06	4.55655717192e-07	0.00714369631286	1.29129657288	0	0
UK, Norway, Switzerland	Crude oil	0	0	0	4.43737006348e-09	0.229540392037	0	0	0	0	0	6703.41303236	390.68846351	0	0	0	0	0	40.4569493651	0.698418069984	0	0	0	0	0	0	0	0	0	0	0	0	0.00275015253084	2.867217899	0	0	0	0	0	2.64176390276	0.26969207184	0	0	0	2.60561519995e-08	2.32030797265e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01957059683e-05	0	0	0	0	0	0	0	6.6819396477	0.276629978951	0	0
UK, Norway, Switzerland	Natural gas	8.14360712714e-08	0	0	9.44317154619e-08	1.37682653477	0	0	8405.50315811	0	0	3566.93616375	3632.69311984	0	0	0	0	0	0.605446743447	0.00349576637408	0	0	41.4062758287	0.000297245761851	0.00902447478348	16.4992231023	336.372060498	0	0	0.324117488204	2.91305228449e-08	0	0.846057006244	0.0607172969436	0	0	0.483426300765	0	0	0.0129796960299	0.0985872275143	0	0	0.361529046094	2.06284163449e-05	0.00763221359962	51.1184836313	0.155080398363	0	0	1.8230157778e-07	0	0	1.58832740532e-07	0	0	0	0	0	0	2.50808782099e-07	0.0178866972795	0	0	0.319688028644	1.54226539746e-06	0.000188284824476	2.12695694053e-08	0	0	0	7.54753454143e-07	0	0	1122.94014747	12184.6276819	0	0
UK, Norway, Switzerland	Extractive industry	0	0	0	0	0.656272977725	0	0	255.684433042	0	0	9.16874208492	128.851286276	0	0	0.140566858478	0	0	0.00180605881946	0.122021304129	0	0	0.254542950718	0	8.35717061834e-08	0	3.58672205408	0	0	0.484801837836	0	0	0	0.626714177236	0	0	0.113274196227	0	0	0	0.319393825399	0	0	1.69305612576	0.000150796543326	0.0013879788572	0.215273363527	0.0329700271301	0	0	0	0	0	0.00100424198317	0.555231023826	0	0	0	0	0	0	0.1009149424	0	0	0.0340097473097	0	4.01578191765e-05	0.000175167363155	0.0330904901088	0	0	24.0654103054	0	4.06164702163e-06	6.86783401193	157.484795302	0	0
UK, Norway, Switzerland	Biomass_industry	2797.47035141	0	0	0	10.5057977014	0	0	87625.3806595	0	0	263.477743467	1287.64323416	0	0	4817.27820527	0	0	0.841443110746	10.8286968773	0	0	907.900021184	8.4853452485	28.3643123909	1.71098186293	26.5145221143	0	0	3145.11225109	0.02602597506	0.939810057392	32.0885888908	8.13650794377	0	0	2156.30749483	0	0.825791415744	1.86114920684	10.9073322153	0	0	2994.61658836	0.106739280469	11.4838150756	10.0638307372	0.572865062999	0	0	576.075053567	0	0	0.0118963389656	4.59148212979	0	0	107.82181654	0	0	0	0.42272597889	0	0	1744.2341794	0.0705223045414	1.70241390725	1.36081305941	7.16957128562	0	0	10419.322548	716.458758115	21.0511195304	64.9371957118	323.795461646	0	0
UK, Norway, Switzerland	Clothing	1249.56494345	0	0	0	8.5118722289	0	0	10080.0505962	0	0	178.220567885	38.7134871274	0	0	888.221936104	0	0	0.435079381308	2.78247797393	0	0	338.898797682	0.825321188266	1.04614011177	2.04101994423	30.01513923	0	0	876.034704034	0.0042644558574	0.0528843984928	29.6994326052	5.87656883617	0	0	370.261661751	0	2.78587698086	3.53154463191	2.34184826539	0	0	689.4078983	0.0103144078047	0.241055185723	16.7542847812	0.325511279518	0	0	21.4206519429	0	0	0.0429512298753	1.02397219858	0	0	2.64317903037	0	0	0.0226517417348	0.0506753222998	0	0	560.807862993	0.000492909582043	0.0359619907728	6.78177853103	4.36816406577	0	0	7128.99374807	4.29176477725	5.75117339301	46.0198547864	112.161443324	0	0
UK, Norway, Switzerland	Heavy_industry	1243.83886228	0	571.642716415	0.00616323205025	5.42434290476	0	0	6797.40241984	0	1096.51727479	831.329941368	3863.15087555	0	0	7850.03842651	0	0	89.525516925	15.1965104185	0	0	740.060759181	6.69521036113	13.7704430871	70.5059422449	87.0679459915	0	0	2882.04443203	0.0180513610603	0.0565310711876	40.7780923638	55.2807813856	0	0	2428.49848592	0	52.488644305	2.8657077528	127.442131424	0	0	3654.55250215	301.955275515	269.177355127	69.813184493	1.237100578	0	0	515.245528175	0	0	2.09318272599	10.006817579	0	0	52.9922311512	0	0	0.109709293272	2.03233162098	0	0	1183.44064743	1.51783726084	0.719467222304	7.84162152075	5.92600636735	0	0	3985.82555407	14.1591191047	1709.03895802	241.679517206	390.33071911	0	0
UK, Norway, Switzerland	Construction	0	0	0	0	0	0	0	2092.18042894	0	19.6614631643	349422.839552	2121.38825978	0	0	0	0	0	289.222547322	0	0	0	3.18313796833	0.000174072025453	0.000112379073581	1264.16456762	0.0136503155961	0	0	26.0449034538	0.00175398670583	0.36403604399	1305.63162299	0	0	0	19.2297513146	0.000614130685375	0.000433427463247	933.698383387	0	0	0	6.24025315567	0.0214636965064	0.000758837622333	782.674254782	0	0	0	0	0	0	96.6257860357	0	0	0	0	0	0	277.534975201	0	0	0	9.49518435826	0.000755021866728	0.000513300639113	509.639659772	0	0	0	36.2417300286	6.3891637078e-05	0.95809530899	1301.07204651	0.530883208921	0	0
UK, Norway, Switzerland	Automobile	1632.80321252	0	0	873.622218182	12.2945122942	0	0	14728.6537019	0	0	3852.10825733	158.335798664	0	0	2237.65195013	0	0	5269.53568452	138.925313921	0	0	725.7646789	8.04129899356	6.53304302161	328.060630885	463.424210448	0	0	2010.71943879	0.00108292674754	0.0460275232282	6375.13121238	33.5024717768	0	0	1277.62806633	0	0	1136.89935081	20.0806667982	0	0	1355.70620751	0.00261610052177	0.884120456749	2788.89845395	0.372972120618	0	0	467.63709606	0	0	195.416527759	9.75790960717	0	0	0	0	0	0	14.1994403955	0	0	821.279079552	0.000510187808558	0.000190197577717	518.906026894	2.28174094535	0	0	4933.73558878	5.05184564344	2.28621859578	8118.63727753	257.239194853	0	0
UK, Norway, Switzerland	Oth transport equipment	328.824667287	0	18.8158760251	584.817527599	69.87199261	0	0	5027.77357192	0	52.2795248247	9581.26802379	46.0329289102	0	0	475.706256735	0	0	3721.22089291	86.2729047155	0	0	27.0913211134	1.16602574885	0.616315050907	1229.80669878	612.68512933	0	0	395.021424144	0.000139844392775	1.48427453983	3358.2279873	11.1829856631	0	0	529.445467356	0	0.120372674726	545.701667739	34.3547637364	0	0	905.720631584	0.000521226032677	0.0108033404403	4104.30417328	0.0887867393665	0	0	115.472962598	0	0	255.924607453	4.80410942711	0	0	0	0	0	60.7878650331	0.443550799935	0	0	218.437636557	4.17736498424e-05	0.555948735549	550.122388952	4.73291481158	0	0	1959.59363624	42.6358727279	40.8886493874	6344.64116113	515.351115185	0	0
UK, Norway, Switzerland	Machinery	730.439437766	0	309.630818134	2081.59912695	73.9039250482	0	0	6046.63934133	0	691.905034683	48311.0465871	1976.76276097	0	0	2428.83324984	0	0	11300.7363657	68.1613864683	0	0	485.867783079	1.89997219502	2.3826957075	4273.62171866	516.862968927	0	0	1447.28035675	0.00303797049273	412.362808013	10103.5262972	146.845852497	0	0	1097.23438116	0	23.4879372674	3869.85361232	48.9163383766	0	0	1581.6344177	0.00204478511093	154.978486908	7360.29118348	5.82448771083	0	0	179.393116953	0	0	1228.06573897	17.9644057265	0	0	47.8538281287	0	0	381.566830576	4.34860481447	0	0	1848.05941705	0.000434246956915	14.419946955	3447.24358939	30.5945936059	0	0	3877.33296326	21.2671946808	320.800091745	18277.2663854	875.277281155	0	0
UK, Norway, Switzerland	Electronics	419.511232209	0	0	620.9324272	43.967753017	0	0	4700.14908731	0	12.2617436232	5904.47601443	128.375801641	0	0	485.870782954	0	0	925.00455102	6.47365105448	0	0	208.83040551	9.37613878611	10.9760419462	136.389025525	56.0489050498	0	0	831.503537138	0.00197271994123	0.0425705085483	1758.04497586	19.3781426906	0	0	166.121902716	0	0.215712213256	209.964720347	3.00240604264	0	0	360.727567331	0.00889980165751	0.0180835245785	891.055527497	0.61394986463	0	0	22.3293961874	0	0	31.7330583365	0.470330267977	0	0	0.38861964065	0	0	17.1434405242	0.0773127466135	0	0	128.713978063	0.00030787887476	0.00376095231769	182.134242553	0.046956729222	0	0	2337.3372331	17.6444301695	2.12752672401	1818.78866891	219.818315203	0	0
UK, Norway, Switzerland	Fossil fuels	531.69575479	0	0.246730332607	0	1.09129995394	0	0	21795.6512662	0	0.509125013817	29.8947133938	873.005703472	0	0	2917.0249815	0	0	0	1.66896959334	0	0	159.526842482	0.575921747289	0.324915449481	0	1.50846455298	0	0	318.988777492	0.00514998618702	0.0613836363394	0	0.390966650004	0	0	420.725787788	0.000136242026389	1.07216986994	0.00182314245575	2.13926980641	0	0	237.120031357	0.0137066110283	0.166111776568	6.76831036601e-06	0.00150965575432	0	0	1.5561538336	0	3.1706689331e-08	0.00644659323384	2.73652362547	0	0	96.8268539818	0	8.14402144202e-10	0	1.09260793658	0	0	482.254539913	0.000892143767998	0.0936266669767	0	0.704373421069	0	0	4569.78654223	0.139748598682	4.84283207467	0.0696330772622	147.061704123	0	0
UK, Norway, Switzerland	Electricity and heat	0	0	0	0	0	0	0	34636.0082487	0	0	0	1251.70246421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.5019623392	0	0.712937391611	0	0	0	0
UK, Norway, Switzerland	Transport services	1580.43693425	0	99.6439473355	24.5388731333	3.99777092468	0	0	106189.655029	4.76601907892	1596.34940261	2381.5874324	18.1432903797	0	0	3839.17067865	0	0	15.1363622683	20.7636394823	0	0	961.160641506	6.42853707027	13.6136498891	8.46355600213	22.8177378939	0	0	251.644630202	8.62531855002	37.5848433447	41.4942375804	9.20593805057	0	0	775.72652339	0.688415280666	6.45215446894	5.1845247385	1.12459316486	0	0	626.50796455	13.9631751103	21.053361157	4.34087765689	0.11560411166	0	0	575.486573058	0.00184984976506	0.00185364549892	316.147470823	0.339069008982	0	0	132.942277496	0	0	0.482083410101	0.206064834329	0	0	1450.75414165	0.351393523646	2.00435679855	13.5185831849	8.82803171902	0	0	5031.75706549	0.545154205341	260.381311657	8.3103326647	0.735659034018	0	0
UK, Norway, Switzerland	Composite	3891.46227668	612.384433862	802.753815865	2353.11291987	233.91790751	0	0	1142852.43254	339760.80371	652619.717641	156977.848187	7174.9661449	0	0	23758.3690348	1313.72916378	3287.51309081	1966.56642305	80.5161029706	0	0	8623.87501898	501.309747837	1131.86679329	1086.65222618	454.793923753	0	0	10286.0965655	1529.80394545	1015.82185221	3538.6395294	11.100309704	0	0	14291.5988064	111.353040784	1538.87280358	1934.9286174	5.26122781273	0	0	9760.99714338	263.624404519	1619.77037051	3108.40631545	1.49406458974	0	0	3192.55971661	25.3960858677	246.843768816	112.211598098	5.62032907081	0	0	2421.72481678	13.5320917311	18.3771856881	62.3921574985	4.58566430354	0	0	15793.3016976	392.953297422	835.955084421	1774.32880291	325.118796777	0	0	24213.9210563	1395.974498	3438.83489986	4765.59138071	707.261755614	0	0
United States	Agriculture	406.104528729	0	0	4.23945218077	17.9157838382	0	0	569.372343426	0	0	5.99867350416	3.5886018898	0	0	68101.6885538	0	0	0	5544.9384971	0	0	1147.07298402	0.0250742337096	3.90560609088	6.46055026433	18.3245712631	0	0	2056.0229636	769.636976509	517.923631348	232.824970269	26.5365544533	0	0	7522.48609017	0	0.0428577033844	0.912841034843	42.4606118557	0	0	828.53196198	0.285032569433	2.69755109469	38.9150905271	0.136038459308	0	0	69.4946989896	0	0	47.6412584369	849.386450899	0	0	7.84969658896	5.44149457685e-09	0	1.00251492666e-08	0.0039103202455	0	0	972.439329251	8.96059930431e-05	0.00148252177243	8.28414320552	6.6643677791	0	0	2264.93981288	4.6478459739	1.29930324713	6.07577068988	39.0747545153	0	0
United States	Crude coal	0.474662240453	0	0	1.12463789528e-10	0.550975540129	0	0	2.38024071736	0	0	0	1.18481155566	0	0	10.731580132	0	0	0	127.098431107	0	0	1.55460616055	0.187046672861	0.446598180699	0	0.815250706081	0	0	0.662700835858	4.26771657848e-06	0.000633502082543	0	0.00576770130247	0	0	1.16730209042	0	12.329512743	0.044144201348	1.26642556705	0	0	0.82823228623	0.000312892740748	0.076371362554	0.0709661179454	2.29796197765e-06	0	0	1.18034830247e-07	0	0	0.0140588253234	8.90504406967	0	0	0	0	0	0	0.000571057721121	0	0	7.3665413814	6.05774687697e-05	0.0389623026861	0.082989404525	0.661021432869	0	0	106.666807307	0.0709683980345	9.03505581465	0.139057266517	8.94442523171	0	0
United States	Crude oil	0	0	0	2.65699182507e-09	0.0119744373408	0	0	0	0	0	0.0393660785543	0.0378481504896	0	0	0	0	0	30439.9679706	336.118858947	0	0	0	0	0	0	0.00123978198336	0	0	0	0	0	12.3615337873	0.0474170782051	0	0	0	0	0	1.75367519704	4.23533044996	0	0	0	1.71152578191e-10	1.5241187253e-08	0.00938040508287	0	0	0	0	0	0	0	0.000917396694253	0	0	0	0	0	0	0	0	0	0	0	2.24068603224e-08	0.000191749573737	0.000927305527172	0	0	0	0	0.00500018177778	0.000951487303395	0.204380907839	0	0
United States	Natural gas	0	0	0	0	1.57204286913e-06	0	0	2.12170118644e-10	0	0	0.000892255125567	0.000876481597846	0	0	60595.104447	0	0	85445.5048637	354.868540617	0	0	0.0365904094652	0.00137142293381	0.0128006905259	0.000224642080571	0.00781230991488	0	0	0.208441038478	1.8734122305e-08	0	0.544107480648	0.0220859645692	0	0	1.56408538775	0	0	0.00503461077	1.92185034138	0	0	0.00327428007779	1.98239047242e-06	0.000100399294102	0.558509040172	1.41081424268	0	0	3.53204551236e-07	0	0	5.58312182526e-08	1.00000237432e-08	0	0	0	0	0	0	0	0	0	0.152851648149	7.43887296422e-07	8.95781551627e-05	8.37896825231e-09	8.46682763106e-14	0	0	2.68401685391e-07	0	0	0.0013732251292	0.020750708864	0	0
United States	Extractive industry	0	0	0	0	0.304260462863	0	0	0.305384858443	0	0	0	1.03087902133	0	0	61.1122458779	0	0	7925.48572102	440.492383102	0	0	1.09509873456	0	1.23024566861e-07	0	4.63251135663	0	0	1.60734653874	0	0	0	11.6707974507	0	0	17.7200827404	0	0	2.65696940364e-07	110.394012258	0	0	0.504590116272	0.0047700558043	0.00249129974583	1.50508239257	0.140284496103	0	0	0	0	0	0.31419033239	3.33303276129	0	0	0	0	0	0	0.0611802812942	0	0	0.132009593994	0	8.68153744706e-05	1.28382651719e-05	4.8129358003	0	0	4.12055961115	0	0.000122644373183	0.229316077773	21.8513870035	0	0
United States	Biomass_industry	389.693426265	0	0	0	2.04741742689	0	0	1255.80413611	0	0	42.444953756	33.4122820902	0	0	584768.861167	0	0	4215.45472722	4008.54701305	0	0	1371.72118032	16.7405578812	22.7346589218	0.916227075147	151.538377455	0	0	10726.2676371	0.0744376321325	3.41900337812	283.635145767	77.6813060798	0	0	23581.7560468	0	0.409747682834	88.190663771	105.799347993	0	0	3970.10365709	1.86755261169	17.116716954	24.1921068273	1.80709272233	0	0	6685.86331865	0	0	1.00895583655	280.372595663	0	0	19.4395250547	0	0	0	0.30812948529	0	0	4785.99750963	0.573571361658	9.06832571146	3.64198550823	62.4185899572	0	0	1906.25938599	29.8178238863	6.04549093783	19.6339259704	73.4327467778	0	0
United States	Clothing	630.173495865	0	0	0	4.59513877795	0	0	567.381383211	0	0	1.28006273377	0.664497909431	0	0	86478.3043367	0	0	171.194780124	1096.25194465	0	0	357.668825998	1.31912795987	1.55979642001	3.05086809565	12.4544015671	0	0	666.901000365	0.00527219799058	0.0811315937139	45.2744381996	19.1782682873	0	0	8417.59587377	0	0.723856141435	117.219064888	8.75058980216	0	0	721.363011039	0.0106880140199	0.256137449119	21.725377877	0.28288767001	0	0	1064.53481136	0	0	6.95945917598	119.657386849	0	0	1.22836112322	0	0	0.00984116787399	0.0226323495131	0	0	612.499590221	0.000226207860984	0.0140484084859	2.68366550575	4.84384593914	0	0	807.063525476	0.60546152525	0.560610988119	7.9829259613	7.65125757854	0	0
United States	Heavy_industry	1501.84926011	0	654.718589555	0.00579172506718	3.94585670332	0	0	2442.50217052	0	22.5824146758	41.62928665	219.273848615	0	0	217066.318819	0	0	2183.01984037	4218.70256068	0	0	962.484684369	32.1023177993	39.6976078579	155.120382564	249.622744752	0	0	9411.90800816	0.0593297362709	0.189187532383	103.403248291	178.508718792	0	0	20061.5020028	0	88.7789822171	48.0867649467	5494.48524144	0	0	4876.87988827	878.302506155	804.067220663	89.3014521605	2.69796325723	0	0	4401.36169703	0	0	252.315095894	1329.91327549	0	0	110.007554729	0	0	0.0537925373241	2.45876961834	0	0	3372.80379693	14.8470153237	6.69293767001	6.70994757977	25.3051466454	0	0	4974.35661681	17.8526006937	2742.31471218	108.733663844	269.091829768	0	0
United States	Construction	0	0	0	0	0	0	0	0.0264732659636	0	0.0027629354241	89.6044163008	0.119258800142	0	0	0	0	0	1081379.65069	0	0	0	0.58859475209	2.45412829762e-05	1.58435948462e-05	245.97998055	0.00329704021014	0	0	6.29963936948	0.000313675720907	0.0651026989859	293.889994348	0	0	0	3.68746642608	0.000119765079503	8.51042771915e-05	189.773712451	0	0	0	1.1350304183	0.00676270041192	0.000242404967832	149.392064971	0	0	0	0	0	0	31.2816444006	0	0	0	0	0	0	26.2304823766	0	0	0	1.55788882499	0.000123877545124	8.42179887575e-05	83.6173265072	0	0	0	7.49190094237	1.60767725758e-05	0.214052142756	265.558399628	0.130720267905	0	0
United States	Automobile	271.055986038	0	0	145.026987918	2.04096925288	0	0	1475.40741651	0	0	453.222091276	70.7275987453	0	0	86843.53236	0	0	221275.277414	19652.0507555	0	0	504.823014892	12.6757285519	10.3067948796	505.968353767	228.891879304	0	0	3293.66250347	0.00151225807924	0.0642753482884	10646.6982143	58.1504314752	0	0	25750.0882464	0	0	9398.37144513	128.9110695	0	0	4412.56226993	0.00851490270737	2.8776415922	8034.82165448	0.802152163069	0	0	13151.6542294	0	0	3249.58016245	487.555270161	0	0	0	0	0	0	8.87800249674	0	0	1197.50874281	0.000771807990509	0.000287729357298	756.864131169	3.01198408579	0	0	973.469978984	1.50484083522	0.333671728948	3326.0358638	47.2556127605	0	0
United States	Oth transport equipment	510.102131436	0	29.1888639147	907.221072524	108.391662499	0	0	1960.48871238	0	4.71906675221	3277.54529568	47.2628539506	0	0	7091.39279181	0	0	77771.185787	4695.32367945	0	0	36.2924631978	0.905939331947	0.479453851549	1893.79183733	1315.06457959	0	0	1266.93935585	0.000320570242005	3.40245496435	17769.3428697	221.032567705	0	0	2399.44202259	0	0.765898419058	2539.72137491	232.549385724	0	0	1207.26837717	0.000476554265409	0.00987743827958	4595.55537212	0.555820310492	0	0	929.182638896	0	0	1835.72649208	35.1758777979	0	0	0	0	0	130.823766651	0.954581746159	0	0	670.770709175	6.06883521697e-05	0.80767691544	1758.74171246	21.2148066049	0	0	1876.00338238	10.7023558458	26.4131747332	8570.46289056	256.755696655	0	0
United States	Machinery	668.743407444	0	285.173179804	1887.5176424	67.8098674713	0	0	875.448641578	0	60.4206886238	4212.82497284	180.590826329	0	0	48383.9952541	0	0	332657.750763	6024.26523559	0	0	797.794887468	2.66949041458	3.00032104171	7613.80262778	679.099627479	0	0	2163.04015232	0.00600727562788	513.595322956	16411.4549086	488.336942184	0	0	16615.688635	0	29.6374348111	27723.7575238	334.61163945	0	0	3046.59728562	0.00308557067083	139.033804473	14228.8332086	14.518213467	0	0	2469.93022545	0	0	17272.1420054	306.012574391	0	0	46.1243971374	0	0	316.428127716	3.41228655433	0	0	4559.48193286	0.000408887656239	8.9247773554	6999.6388949	61.2704200546	0	0	3895.91449923	25.0840692943	579.67793009	12004.9738013	794.164441738	0	0
United States	Electronics	865.453579467	0	0	1283.99427966	90.8313482674	0	0	1011.68416823	0	1.11641912576	644.966712624	18.8911345267	0	0	34484.3276064	0	0	122646.057015	1981.51917554	0	0	680.941773647	29.3327670626	34.3774195514	600.083430979	292.459489518	0	0	8311.44266668	0.0194552488692	0.4232805715	17660.8195244	231.175622554	0	0	7136.72312155	0	0.454919066685	8331.62664032	32.0830383048	0	0	1435.66102563	0.0356720222625	0.0578875801255	3587.0451181	4.18973750856	0	0	1748.64369426	0	0	3562.4634279	56.6193276403	0	0	0.47904344967	0	0	21.132367047	0.0953018349231	0	0	352.31062434	0.000392692911723	0.00654050611026	1041.77349721	0.798186755621	0	0	2140.53623002	7.44251787387	0.944118834314	1589.70300301	170.504790418	0	0
United States	Fossil fuels	1304.34753904	0	0.00387099988155	0	3.80497374114	0	0	933.084991362	0	2.25100646293e-05	0.00291974990644	65.5858579491	0	0	189377.529933	0	0	0	1347.82746046	0	0	318.150061661	5.12804725725	5.35037130409	0	14.0366708916	0	0	775.081858192	0.0168783733578	0.275944343459	0	2.5468832268	0	0	18648.3604687	0.00746465378028	15.5453682728	0.0310981027039	44.4991443198	0	0	516.740785122	0.033166747789	0.395039787761	0.00311377476547	0.0327210821343	0	0	4156.64609008	0	6.62034283084e-06	39.3739725317	2808.35091225	0	0	9.69009149143	0	3.29013368229e-10	0	0.163044630915	0	0	554.458472059	0.00168121662126	0.19238823528	0	5.17016640117	0	0	1209.18209116	0.00120588784897	0.780062576517	0.00712232131237	102.711003397	0	0
United States	Electricity and heat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153520.417504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
United States	Transport services	3576.30728255	0	192.369564014	45.4598408404	7.64236125771	0	0	5443.55990241	0.00113150007193	0.777088353671	20.0939693119	0.0251551753857	0	0	261484.179292	0	0	11545.7192407	25680.3565926	0	0	822.316567503	2.11523774346	5.33657584379	8.08690751795	15.7990942754	0	0	235.822440563	2.95118356989	12.4426258992	45.2574424255	10.3720451362	0	0	408.880528552	0.308168471363	2.10015781775	2.53973422037	0.303555962821	0	0	290.288723886	8.01444830151	11.5299070959	2.17510450406	0.0633550339306	0	0	267.832682722	0.00118899404447	0.00119143375879	194.693662454	0.113964890958	0	0	35.2684267	0	0	0.0717488031588	0.0308443057975	0	0	2886.73814289	0.230137663011	0.805109648478	4.63807546427	4.13668384652	0	0	10977.5935262	0.482804042258	155.804604704	8.50040240688	0.603578517229	0	0
United States	Composite	2815.4060343	252.80091074	1003.2502117	3218.14014011	115.430356522	0	0	21110.8573701	458.671773731	3540.78847943	2196.00536159	74.3063447103	0	0	7657632.05172	926429.36097	2318316.76802	857807.431663	97301.1610448	0	0	5907.5073409	607.865933659	1514.68880657	848.257391354	393.207909728	0	0	28236.5302801	387.734694744	1998.84110443	5247.84161398	23.8699643081	0	0	23049.0513141	137.060486826	1268.06429945	2708.13816866	34.23958062	0	0	7664.68205817	103.669400455	728.816472842	2399.60813631	2.05973978397	0	0	2258.91093571	12.8187169032	3951.95243458	1362.80681415	90.0320278217	0	0	699.938005931	13.2636260494	18.0125972091	24.1116392242	3.51098774387	0	0	25730.1761748	1241.94836806	589.601740265	1445.25322165	65.8942414628	0	0	39397.0253893	564.684616009	3033.20590694	4187.87549514	45.7479960815	0	0
